,ABF,AAL,ADM,AHT,ANTO,AVV,AZN,BA,BARC,BATS,BDEV,BKG,BLND,BNZL,BP,BRBY,BT-A,CCL,CDI,CNA,CPG,CRDA,CRH,DCC,DGE,DRX,DSG,EXPN,FERG,FRES
01/02/2011,1073,3152.404297,1710,173,1472,1437.523804,3031.5,333.6000061,275.737793,2321.5,91.09999847,885.5,523.5,772.5,491,1113,179.1000061,2860,6.559999943,327.8999939,609.40802,1692.257324,1375.599976,1962.634033,1200,392.8999939,60,782,2459.670166,1384
02/02/2011,1080,3258.413574,1733,177,1509,1439.235229,2947.5,332,278.9708862,2353,91.55000305,885,518,769,488,1130,178.5,2861,6.5,326.7999878,613.828125,1659.260864,1373.900024,1948.848999,1203,395,60,778,2495.02002,1429
03/02/2011,1071,3225.067871,1696,185,1524,1413.565063,2963,329.6000061,277.9548035,2388,91.5,913,514,767.5,477.9500122,1138,184.8999939,2850,6.5,326.1000061,622.1156006,1650.454834,1391.5,1916.970947,1220,396.7999878,60,774.5,2498.440918,1414
04/02/2011,1069,3319.630127,1703,184.6999969,1491,1440.946533,2933,336.8999939,284.6057129,2389,94,934.5,523,768,476.25,1136,187.6999969,2868,6.510000229,328.1000061,614.9331055,1639.526855,1425.900024,1929.894043,1234,396.3999939,60,781.5,2515.545898,1418
07/02/2011,1063,3395.279785,1719,186.3999939,1495,1488.008301,2957,341.2000122,288.9012146,2444,96,939,526.5,779,481.4500122,1169,184.6999969,2927,6.510000229,330.6000061,614.3806152,1660.427979,1424.199951,1938.51001,1248,399.6000061,60,790.5,2552.036133,1449
08/02/2011,1061,3390.302734,1714,186.3999939,1513,1472.606201,3018,346,290.3790894,2427,96.90000153,945.5,535,779,484.5,1200,184.3000031,2951,6.505000114,328,614.9331055,1649.393799,1427.599976,1904.047974,1255,398.6000061,60,791.5,2563.439209,1467
09/02/2011,1059,3282.302979,1707,185.3999939,1456,1464.049561,3034.5,350.8999939,292.2727966,2403.5,96.19999695,946,541,778.5,476.4500122,1183,186,2975,6.550000191,333.7999878,614.9331055,1599.952393,1413,1912.662964,1253,398.3999939,60,798,2554.31665,1425
10/02/2011,1044,3293.252197,1704,187.6000061,1430,1454.637207,3026.5,350.1000061,289.3630066,2401,96.34999847,946.5,540,778.5,476.7000122,1187,185.6999969,2949,6.480000019,333.7999878,608.3029785,1612.047485,1419.5,1912.662964,1195,398.1000061,60,796.5,2578.263428,1440
11/02/2011,1045,3405.731445,1704,186.5,1459,1463.193848,3020.5,356.5,287.3770142,2423.5,98.55000305,980,542.5,778,475.75,1176,185.3000031,2983,6.449999809,344.6000061,611.617981,1618.625488,1438.400024,1921.709961,1206,403.8999939,60,803.5,2577.123047,1469
14/02/2011,1045,3421.159912,1701,185.1000061,1486,1452.07019,3004,352.2000122,287.0537109,2403,98.09999847,970.5,546.5,783,480,1188,183.8000031,2952,6.425000191,340.2999878,605.5405273,1671.356079,1416.5,1916.970947,1194,399.7000122,60,800,2562.299072,1489
15/02/2011,1044,3291.261475,1700,181.6999969,1428,1440.09082,3006.5,350.7999878,303.6810913,2424,98.19999695,968,543,780,486.2000122,1180,182,2930,6.487500191,339.7999878,608.8555298,1660.427979,1405.300049,1912.232056,1198,395.8999939,60,797,2491.599121,1447
16/02/2011,1045,3315.150879,1705,182.1999969,1432,1458.059937,3035,355.7000122,306.683197,2421.5,98.34999847,969.5,557.5,778,488.8500061,1175,185.3999939,2975,6.572500229,345.7999878,618.8005981,1646.104858,1415.599976,1925.587036,1199,394.1000061,60,796.5,2469.933105,1484
17/02/2011,1059,3280.312012,1725,186.5,1410,1461.482544,3025,340.8999939,308.1149902,2443,100.4000015,989.5,562.5,778,489.3500061,1195,184.6000061,2925,6.590000153,344.2000122,628.1931152,1629.659668,1409.099976,1923.864014,1190,400,60.83330154,785.5,2441.425049,1476
18/02/2011,1055,3212.127686,1753,184.1999969,1407,1458.059937,3033.5,342.7000122,304.420105,2466.5,99.75,988,563.5,780,493,1190,185.3999939,2907,6.539999962,344.8999939,628.1931152,1639.526855,1462.900024,1942.817993,1200,401,60.83330154,787,2444.845947,1507
21/02/2011,1050,3170.321289,1737,179.6000061,1391,1434.101074,3026.5,341.5,297.6766968,2450,99.59999847,973.5,554.5,768.5,491.5499878,1177,182.1000061,2808,,341.8999939,625.9830933,1641.754761,1443.599976,1916.970947,1200,394.8999939,60.83330154,772,2394.671875,1550
22/02/2011,1037,3193.215332,1708,179.1000061,1383,1416.987793,3009.5,326.7999878,297.3071899,2439.5,100,974,558.5,746,492.75,1170,180.5,2760,6.59499979,338.7000122,621.0106201,1801.007446,1402.699951,1905.770996,1199,401.1000061,60.83330154,771.5,2423.179932,1560
23/02/2011,1032,3101.639404,1674,173,1313,1408.431152,2976.5,327,294.6745911,2413,99.09999847,973,557.5,740.5,488.5,1144,176.6999969,2645,6.579999924,335.1000061,609.40802,1744.987793,1388.900024,1912.662964,1185,397.2999878,60.83330154,760,2388.970215,1533
24/02/2011,1022,3163.851318,1659,167.1000061,1348,1393.029053,2945,325.5,288.7164001,2396.5,101.1999969,972.5,552,740,493,1140,176,2685,6.679999828,333.6000061,603.3305054,1704.352417,1376.900024,1921.279053,1197,395.5,60.83330154,755.5,2394.671875,1552
25/02/2011,1027,3291.759033,1661,170.6000061,1397,1390.462036,2960,327.6000061,289.4092102,2466.5,103.9000015,1009,569,756,494.75,1187,178.6999969,2766,6.650000095,339.2000122,611.617981,1719.736572,1411.300049,1938.51001,1205,393.5,60.83330154,770.5,2451.687988,1576
28/02/2011,966.5,3318.136963,1689,171.3999939,1407,1363.936279,2996,328.8999939,295.4596863,2462,107.4000015,1035,583.5,760,494.7000122,1199,182.1999969,2754,6.409999847,340.1000061,611.617981,1740.637817,1438,2007.435059,1202,394.7999878,60.83330154,780,2441.425049,1594
01/03/2011,993,3290.763672,1708,178,1418,1342.544556,2980.5,324,289.3630066,2470.5,104.8000031,1014,570.5,742,490,1184,180.8000031,2601,6.239999771,333.5,607.7504883,1763.661011,1407,1998.81897,1212,397.2000122,60.83330154,777,2451.687988,1596
02/03/2011,980.5,3252.938721,1655,175.5,1409,1366.503296,2951.5,320.7999878,290.425293,2451,104.0999985,1012,567.5,724.5,484.5,1161,179.5,2604,6.357500076,332,597.2529907,1750.504883,1364,1966.94104,1183,399.7999878,60.83330154,766.5,2432.30249,1614
03/03/2011,986,3345.012451,1678,181.1000061,1447,1406.719727,2959,327.7000122,290.9796143,2501.5,103.4000015,1018,574,729.5,491.5,1177,183.5,2663,6.300000191,336,606.6455078,1764.828125,1378.199951,1998.81897,1195,404.2999878,60.83330154,777,2471.073486,1614
04/03/2011,978,3309.676025,1680,182.3999939,1437,1416.13208,2986.5,324.2999878,289.2244873,2483,103.0999985,1023,585.5,736.5,493.8999939,1158,184,2590,6.300000191,336.7000122,596.7005005,1766.949951,1365.300049,2028.542969,1194,409.2999878,60.83330154,774,2464.231445,1608
07/03/2011,975,3270.855957,1654,186.5,1420,1438.379517,2980,325.1000061,284.4671936,2468.5,102.0999985,1026,580,731,497.5,1200,183.8000031,2568,6.260000229,336.2000122,597.805481,1812.041504,1365.300049,1987.619019,1195,404.7000122,60.83330154,780,2417.478271,1633
08/03/2011,977.5,3236.01709,1661,203.1999969,1382,1428.967041,2971,327.7000122,285.0675964,2507,102.9000015,1039,574,724,493.7999878,1193,191.1000061,2625,6.380000114,337.2000122,597.2529907,1790.079346,1372.099976,1996.665039,1204,403,60.83330154,772.5,2456.249268,1602
09/03/2011,959,3203.666992,1650,206.5,1354,1412.709351,2971,330.2999878,282.20401,2436.5,106.8000031,1049,574,734,485.0499878,1203,190.1000061,2660,6.550000191,337.6000061,602.7780151,1780.212158,1333.800049,2003.557983,1195,413.2000122,60.83330154,777.5,2485.897461,1589
10/03/2011,948,3097.657715,1622,194,1317,1405.008423,2976,323.1000061,278.416687,2416.5,103.8000031,1037,566,732.5,476.5,1185,188.6999969,2672,6.579999924,337.3999939,593.9379883,1747.215942,1317.900024,1981.588013,1187,401.5,60.83330154,764,2439.144287,1513
11/03/2011,944.5,3114.081787,1600,190,1339,1432.389771,2949,320.7000122,275.968689,2396,102.1999969,1012,562.5,722.5,468.3999939,1174,188,2600,6.449999809,331.5,593.9379883,1709.869507,1304.599976,1923.864014,1180,396.2999878,59.16659927,740,2388.970215,1511
14/03/2011,943.5,3075.261475,1592,190.6000061,1331,1410.998047,2906.5,319.8999939,272.0889893,2366,102,1006,555.5,711.5,459.2999878,1123,185.1999969,2549,6.360000134,325.2000122,585.0980225,1759.311035,1295.599976,1925.587036,1169,408.7000122,59.16659927,744,2352.47998,1499
15/03/2011,940,3017.528809,1582,181.7870026,1309,1409.286743,2854,317,269.7333984,2328.5,100.8000031,993,546,702.5,451.25,1110,181.1999969,2493,6.360000134,322.2000122,588.4130249,1744.987793,1270.199951,1892.847046,1139,407.8999939,59.16659927,731,2329.673584,1433
16/03/2011,949.5,2940.883789,1555,182,1292,1409.286743,2801.5,306.3999939,260.4960022,2300,99.05000305,960,534.5,693,450.2999878,1094,175.5,2479,6.400000095,317.5,587.8604736,1727.37561,1245.199951,1880.786011,1120,409.5,59.16659927,729,2277.218994,1400
17/03/2011,968.5,2979.206299,1588,186.5,1347,1298.905396,2839.5,307.1000061,261.9277954,2327,103.4000015,1004,554,705.5,457.6000061,1108,178.3000031,2498,6.349999905,318.3999939,596.1480103,1777.984253,1316.599976,1902.323975,1139,409.8999939,59.16659927,741,2368.44458,1419
18/03/2011,966.5,3023.003418,1565,187.8000031,1364,1335.699219,2828,318.3999939,260.5884094,2327,102.8000031,1040,557,712,462,1106,177.1000061,2483,6.320000172,328.5,589.5180054,1758.143921,1318.400024,1929.894043,1143,420,59.16659927,746,2367.304199,1442
21/03/2011,969,3047.390381,1575,190.8000031,1367,1350.245605,2854.5,325.1000061,267.4241028,2338,106.1999969,1054,557,728,464.6000061,1138,181.3999939,2530,6.349999905,327.7999878,599.4630127,1784.562256,1342.5,1955.310059,1150,415.3999939,59.16659927,759.5,2410.636475,1485
22/03/2011,963.5,3042.413574,1572,188.1000061,1353,1361.369263,2848.5,320.5,266.5003052,2346,106.3000031,1043,559,723.5,463.6000061,1119,181.8000031,2452,6.199999809,326,598.3579712,1750.504883,1334.699951,1943.678955,1137,409.7000122,59.16659927,758.5,2395.812256,1455
23/03/2011,977.5,3102.634766,1580,186.3999939,1391,1361.369263,2834,318.7999878,265.3457031,2385.5,109.1999969,1040,562,728.5,470.25,1118,180.3999939,2468,6.199999809,317.6000061,601.1204834,1777.984253,1351.099976,1910.939941,1147,392.2000122,59.16659927,778,2354.760742,1492
24/03/2011,1000,3169.82373,1578,194.8000031,1416,1387.89502,2849.5,327.2000122,268.7172852,2401,116.5,1055,568,735.5,480.8999939,1114,181.5,2491,6.25,323,605.5405273,1807.691528,1391.099976,1921.279053,1155,371.8999939,59.16659927,781.5,2354.760742,1533
25/03/2011,1001,3196.201416,1576,192.1000061,1417,1390.462036,2874,325.8999939,267.8859863,2408.5,112.5,1038,568.5,735.5,483.5499878,1116,182.3000031,2481,6.199999809,321.7999878,608.3029785,1793.368286,1411.300049,1925.587036,1170,387.3999939,59.16659927,772,2373.005859,1560
28/03/2011,993,3169.325928,1581,194.8999939,1405,1393.884644,2872.5,328.5,270.1029053,2407.5,112.6999969,1034,564.5,731.5,477.1000061,1147,181.6000061,2455,6.230000019,323,611.0654907,1784.562256,1451.699951,1927.310059,1165,397.1000061,59.16659927,776.5,2382.128418,1535
29/03/2011,1002,3237.012695,1555,195.3000031,1404,1402.441406,2864,331.7000122,264.1448059,2462,113.1999969,1032,566,737.5,466.5499878,1162,182.1000061,2469,6.150000095,322.6000061,619.3530884,1788.912231,1424.199951,1926.447998,1163,393.8999939,59.16659927,776,2456.249268,1568
30/03/2011,1004,3209.141602,1560,203,1392,1399.018677,2900,329.2999878,262.1126099,2521,111.1999969,1042,561.5,741,458.4500122,1185,184.6999969,2467,6.150000095,330.7000122,617.6956177,1810.980591,1425.900024,1934.202026,1177,395.1000061,59.16659927,777.5,2411.776611,1572
31/03/2011,992,3192.219971,1554,198.3999939,1361,1381.905273,2863,324.8999939,256.3853149,2502,110.0999985,1041,552.5,744.5,454,1174,185.6000061,2452,6.059999943,325.2999878,619.3530884,1843.87085,1394.099976,1935.494019,1185,396.5,60.83330154,772,2393.531494,1543
01/04/2011,1003,3240.994141,1611,199.8999939,1397,1393.029053,2895,330.3999939,267.3778992,2538.5,112.6999969,1060,564.5,747.5,470,1200,188.1999969,2466,6.079999924,330.2000122,623.2205811,1861.483032,1421.199951,1955.740967,1199,407,63.33330154,777,2445.986328,1565
04/04/2011,994,3269.362793,1611,204.6000061,1424,1408.431152,2895,332.2000122,266.3156128,2531,115.5,1061,560.5,745,469.25,1198,189.6999969,2475,6.195000172,331.6000061,622.6680908,1887.901245,1419.900024,1988.47998,1190,415.2999878,63.33330154,776.5,2435.723389,1611
05/04/2011,988,3257.915771,1608,207.8999939,1437,1416.13208,2906.5,333.8999939,264.8837891,2549.5,112.3000031,1066,560.5,740.5,474.8500061,1210,190.3999939,2471,6.199999809,329.7000122,613.2755737,1868.061157,1419.5,1985.895996,1200,420.1000061,65.83329773,781.5,2466.512207,1621
06/04/2011,1005,3278.819092,1619,204.6999969,1468,1406.719727,2927.5,331.6000061,272.3198853,2532,109.0999985,1062,557,739.5,476.5,1210,190.3000031,2480,6.139999866,323.7999878,614.3806152,1881.217163,1439.300049,1981.588013,1201,419.3999939,65,775.5,2452.828125,1633
07/04/2011,999,3204.164795,1603,200.5449982,1453.926025,1397.307373,2931,335,272.7355957,2491,108.9980011,1061,543,725,474.8999939,1190,189.3000031,2442,6.105000019,319.6000061,613.2755737,1893.312256,1427.599976,1985.895996,1196,413.2000122,64.16660309,770,2442.56543,1608
08/04/2011,1008,3292.075684,1613,204.1000061,1477,1399.018677,2949.5,336.7000122,274.4906921,2493,108.0999985,1059,550,733.5,478.5,1183,191,2373,6.28000021,320.2999878,612.7230835,1911.985474,1428.900024,1962.203003,1201,420.7000122,64.16660309,776,2471.073486,1646
11/04/2011,1011,3324.109375,1613,196.8999939,1485,1393.029053,2966.5,339,282.0653992,2485.5,103.4000015,1030,546.5,730.5,474.7999878,1159,190.8000031,2366,6.295000076,324.7999878,607.197998,1921.95874,1395.400024,1922.571045,1192,421.6000061,65.83329773,773,2464.231445,1661
12/04/2011,1008,3172.312012,1608,194.1999969,1411,1349.389893,2982,334.3999939,280.9569092,2494,101.5999985,1019,547.5,726.5,461.3500061,1132,189.3000031,2476,6.150000095,321.6000061,612.7230835,1854.905029,1371.300049,1894.140015,1186,424.5,66.66660309,768.5,2435.723389,1576
13/04/2011,1019,3131.998779,1629,194,1406,1339.977539,3013,334.2000122,285.2986145,2530,103.6999969,1030,553,724,464.2000122,1160,189.1000061,2436,6.135000229,327.1000061,622.1156006,1892.251343,1411.300049,1911.802002,1200,432,66.66660309,778.5,2439.144287,1576
14/04/2011,1031,3121.547119,1632,199,1355,1366.503296,2982.5,329.5,278.7861023,2533.5,103.4000015,1032,552,723.5,460.0499878,1160,188.3000031,2410,6.150000095,328.5,623.2205811,1881.217163,1392.400024,1916.109009,1192,434,66.66660309,783,2417.478271,1555
15/04/2011,1047,3124.035645,1639,197.1000061,1372,1363.080566,3015.5,334,278.6476135,2567,102.9000015,1035,569,721.5,455.75,1155,192,2416,6.150000095,329.2999878,624.8781128,1910.924561,1387.199951,1916.970947,1209,442.2000122,66.66660309,783.5,2391.250977,1575
18/04/2011,1022,2969.252197,1608,195.6000061,1304,1339.121948,2952.5,329,268.5325928,2524,100.5,1036,564.5,713,451.6499939,1146,189.5,2403,6.074999809,320.2000122,619.3530884,1868.061157,1333.400024,1882.508057,1179,435.7999878,66.66660309,773.5,2328.533447,1514
19/04/2011,1037,3038.929688,1611,199.3000031,1317,1354.523926,2971,326.3999939,268.3940125,2560.5,102.9000015,1040,565,714.5,452.5,1215,188.6999969,2403,6.119999886,326.3999939,622.1156006,1881.217163,1339.400024,1907.925049,1200,440.1000061,66.66660309,781,2368.44458,1559
20/04/2011,1046,3160.367432,1647,200,1390,1361.369263,3035,325.1000061,271.9504089,2593,104.8000031,1059,573,738.5,466.25,1244,192.3000031,2432,6.244999886,332,639.7955933,1952.727051,1364.800049,1929.894043,1207,448.2999878,66.66660309,797,2458.529785,1612
21/04/2011,1040,3147.42749,1640,203.1999969,1391,1361.369263,3027,324.5,276.0610962,2593.5,108.9000015,1062,579.5,731.5,460.6000061,1271,189,2375,6.137499809,327,633.7180786,1940.631958,1412.599976,1938.51001,1203,443,66.66660309,801,2456.249268,1648
25/04/2011,,,,,,,,,,,,,,,,,,,6.137499809,,,,,,,,,,,
26/04/2011,1045,3117.565674,1660,202.5,1396,1367.359009,3068,329.3999939,278.8323059,2637,109.6999969,1062,588,740,464.2000122,1291,193.3000031,2366,6.164999962,333,635.9281006,1987.845337,1420.800049,1911.802002,1205,450.1000061,66.66660309,808,2448.26709,1649
27/04/2011,984,3070.284424,1665,196.6999969,1359,1366.503296,3097.5,328,265.5765991,2631,110.5999985,1049,592,739.5,466,1292,193.1999969,2432,6.150000095,321.3999939,643.1105957,1948.270874,1421.599976,1941.956055,1216,430.3999939,66.66660309,810,2459.670166,1606
28/04/2011,1007,3106.118652,1692,202.1999969,1367,1369.926025,2990,327.8999939,260.7731018,2611,111.8000031,1060,600.5,744,462.5499878,1295,195.8000031,2415,6.137499809,320.8999939,645.8731079,2066.994141,1420.800049,1960.911011,1218,439.8999939,66.66660309,806.5,2472.213623,1641
29/04/2011,1007,3106.118652,1692,202.1999969,1367,1369.926025,2990,327.8999939,260.7731018,2611,111.8000031,1060,600.5,744,462.5499878,1295,195.8000031,2415,6.137499809,320.8999939,645.8731079,2066.994141,1420.800049,1960.911011,1218,439.8999939,66.66660309,806.5,2472.213623,1641
02/05/2011,,,,,,,,,,,,,,,,,,,6.137499809,,,,,,,,,,,
03/05/2011,1026,3100.644043,1674,201.3000031,1332,1362.224854,3062,329.7999878,264.3757019,2666.5,113.1999969,1091,604,746.5,457.9500122,1321,194.3000031,2457,6.144999981,324,650.8455811,2066.994141,1433.199951,1912.662964,1226,444.7999878,66.66660309,813.5,2472.213623,1598
04/05/2011,1026,3001.104736,1680,193.5,1212,1347.678589,3081,327,262.1586914,2653.5,110,1079,595.5,738.5,448.7000122,1301,196.6999969,2448,6.150000095,315.5,639.7955933,2059.249023,1394.5,1898.878052,1212,457.8999939,66.66660309,808,2409.496094,1515
05/05/2011,1013,2931.42749,1662,190.3000031,1203,1329.709473,3081,323.7999878,255.2306976,2688.5,111.0999985,1069,593,739.5,441.0499878,1302,194.8999939,2550,6.050000191,313.8999939,635.9281006,2072.51123,1375.199951,1886.81604,1230,449.7000122,66.66660309,807,2391.250977,1445
06/05/2011,1039,3041.916016,1697,193.6999969,1203,1337.410522,3094,326,256.431488,2688,111.0999985,1084,597,750,454.7000122,1290,194.8000031,2600,6.110000134,315.5,648.0831299,2068.055176,1424.599976,1907.494019,1261,445.5,66.66660309,809.5,2436.86377,1436
09/05/2011,1033,3003.095703,1701,195.3999939,1203,1396.45166,3100.5,323.7000122,253.059906,2670,112.0999985,1086,589.5,748.5,454.5,1302,197,2556,6.119999886,303.5,645.3206177,2080.150391,1411.300049,1944.541016,1265,443.1000061,66.66660309,809.5,2417.478271,1438
10/05/2011,1051,3040.92041,1740,200.5,1220,1405.864136,3140,332.5,256.7547913,2718.5,114.0999985,1125,593,750.5,455.4500122,1329,201.1999969,2603,6.105000019,308.7000122,653.6080933,2108.69043,1431.5,1940.233032,1273,456.7999878,66.66660309,817,2447.126709,1471
11/05/2011,1053,2977.215332,1734,197,1189,1407.575439,3142.5,335.1000061,257.7709961,2718,118,1141,588,730,448,1365,201.8999939,2590,6.090000153,311.7000122,649.1881104,2084.606445,1424.599976,1952.295044,1287,457.6000061,66.66660309,816.5,2436.86377,1411
12/05/2011,1065,2922.966553,1743,194,1142,1402.441406,3186.5,334.3999939,256.8934021,2708,119,1146,585.5,734,443.25,1352,199,2642,6,318.2000122,653.6080933,2053.838135,1392.800049,1919.55603,1285,469.7000122,66.66660309,815,2415.197754,1304
13/05/2011,1065,2904.054199,1751,193.3999939,1142,1406.719727,3193.5,339.2000122,253.383194,2704,118.8000031,1156,584.5,743,442.2000122,1363,196.1000061,2633,6.065000057,317.2999878,653.6080933,2057.127197,1378.599976,1914.817017,1296,461.7999878,65.83329773,814.5,2404.934814,1324
16/05/2011,1058,2964.773193,1754,189.1999969,1185,1399.87439,3193.5,339,252.8289032,2688.5,117.3000031,1123,582.5,738.5,438.4500122,1357,194,2603,5.920000076,314.2000122,648.6356201,2052.670898,1364.400024,1882.078003,1301,452.2999878,69.16660309,810,2359.322021,1351
17/05/2011,1047,2900.07251,1737,182,1174,1369.070313,3161.5,337.1000061,249.6419983,2670.5,114.5999985,1110,578,734,434.7999878,1338,194.8000031,2561,5.809999943,315.3999939,639.7955933,2018.613647,1356.199951,1873.031006,1275,444.5,69.16660309,797,2292.043213,1308
18/05/2011,1051,2962.284668,1707,177,1208,1324.575439,3194,336.7999878,250.0576935,2693,114.8000031,1123,604.5,747.5,441.0499878,1340,195.6999969,2566,5.760000229,318,635.3756104,2054.898926,1343.300049,1829.953979,1283,449.7000122,68.33329773,796,2292.043213,1330
